locus_tag,gene_name,product,timepoint,log2fc,padj,expression_status,experiment_id
ACZ81_05170,fliF,flagellar basal-body MS-ring/collar protein FliF,day 18,0.34571011861165,0.694844929003958,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01475,aer2,methyl-accepting chemotaxis protein,day 18,-0.327970504760742,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05200,fliL,flagellar basal body-associated protein FliL,day 18,0.322580337524415,0.934880775529688,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05285,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 18,-0.304919560750326,0.948993251369972,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_04990,cheV,chemotaxis protein CheV,day 18,0.294317881266277,0.930021918417299,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05085,fliS,flagellar export chaperone FliS,day 18,-0.285799662272137,0.91345091860959,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05265,fliA,RNA polymerase sigma factor FliA,day 31,-0.273781776428221,0.68813842996217,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_02770,,methyl-accepting chemotaxis protein,day 18,0.27315394083659,0.938240965107968,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05045,flgK,flagellar hook-associated protein FlgK,day 18,0.265376408894853,0.934880775529688,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01465,cheA,chemotaxis protein CheA,day 18,0.24816703796387,0.94576612231392,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01745,,methyl-accepting chemotaxis protein,day 18,0.242968241373698,0.909786438811089,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_13410,,methyl-accepting chemotaxis protein,day 18,0.231812795003255,0.934880775529688,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01495,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 18,-0.220452626546224,0.903980473426234,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05025,flgG,flagellar basal-body rod protein FlgG,day 18,0.19741058349609,0.943262415001188,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01425,cheA,chemotaxis protein CheW,day 31,0.1966339747111,0.553482433939047,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_11165,,methyl-accepting chemotaxis protein,day 31,-0.192805290222168,0.350693904616879,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_00330,fliL2,flagellar basal body-associated protein FliL,day 18,0.189027786254883,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05265,fliA,RNA polymerase sigma factor FliA,day 18,-0.167730967203776,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_16000,bdlA,methyl-accepting chemotaxis protein,day 18,0.152053197224934,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05050,flgL,flagellar hook-associated protein FlgL,day 18,-0.139401117960617,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_03740,rpoN,RNA polymerase factor sigma-54,day 18,-0.138808568318687,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01450,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 18,-0.13432248433431,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_04995,cheR,CheR family methyltransferase,day 18,-0.121681849161786,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_03155,bdlA,methyl-accepting chemotaxis protein,day 18,0.118382136027016,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_16970,tar,methyl-accepting chemotaxis protein,day 18,0.113501866658528,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_02770,,methyl-accepting chemotaxis protein,day 31,-0.104128837585447,0.781258879476309,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01465,cheA,chemotaxis protein CheA,day 31,-0.0991512934366865,0.79981532957664,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_18475,aer-1,methyl-accepting chemotaxis protein,day 18,-0.0903987884521431,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05280,cheA,chemotaxis protein CheA,day 18,-0.0872408548990899,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_18360,cheX,chemotaxis protein CheX,day 18,-0.0872160593668609,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_06325,,response regulator,day 18,0.0834070841471368,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05275,cheZ,protein phosphatase CheZ,day 18,-0.0698655446370435,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01425,cheA,chemotaxis protein CheW,day 18,0.0537058512369832,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_13670,chev-2,chemotaxis protein CheV,day 18,0.0491739908854203,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_05205,fliM,flagellar motor switch protein FliM,day 18,-0.042810440063477,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_01430,cheW,chemotaxis protein CheW,day 18,-0.0427780151367189,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_16170,,chemotaxis protein CheX,day 18,0.0401407877604207,0.994344505317615,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_03265,,methyl-accepting chemotaxis protein,day 31,-0.0223531723022432,0.907453576894293,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
ACZ81_12970,motB,flagellar motor protein MotB,day 18,0.0145250956217429,0.997989936107003,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic
